Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Avg_InterPurchase_Interval,First_Time_Buyer
1983,157,4,1078.96,3,At Risk,38.333333333333336,0
1984,215,3,376.5,0,Lost Customers,108.0,0
1985,6,2,163.62,1,Loyal Customers,24.0,0
1986,366,3,840.0500000000001,3,At Risk,130.5,0
1987,80,2,701.23,1,Loyal Customers,1.0,0
1988,43,1,225.12,1,Loyal Customers,72.0,1
1989,389,2,400.06,0,Lost Customers,38.0,0
1990,19,3,912.18,1,Loyal Customers,33.5,0
1991,32,4,2118.03,1,Loyal Customers,20.666666666666668,0
1992,579,1,214.70999999999998,0,Lost Customers,72.0,1
1993,22,1,151.5,1,Loyal Customers,72.0,1
1994,402,2,227.47000000000003,0,Lost Customers,49.0,0
1995,109,8,3717.35,3,At Risk,14.142857142857142,0
1996,395,2,634.68,0,Lost Customers,287.0,0
1997,525,1,136.0,0,Lost Customers,72.0,1
1998,8,16,9227.82,2,Champions,17.466666666666665,0
1999,320,1,155.0,0,Lost Customers,72.0,1
2000,642,2,469.13,0,Lost Customers,19.0,0
2001,451,6,1175.78,3,At Risk,44.8,0
2002,295,1,100.5,0,Lost Customers,72.0,1
2003,443,2,860.08,0,Lost Customers,156.0,0
2004,358,1,76.55,0,Lost Customers,72.0,1
2005,541,1,108.0,0,Lost Customers,72.0,1
2006,185,3,1106.82,3,At Risk,177.5,0
2007,683,1,215.46,0,Lost Customers,72.0,1
2008,191,2,617.05,0,Lost Customers,70.0,0
2009,622,1,131.25,0,Lost Customers,72.0,1
2010,44,4,1265.16,1,Loyal Customers,145.0,0
2011,682,1,48.96,0,Lost Customers,72.0,1
2012,52,2,625.9399999999999,1,Loyal Customers,399.0,0
2013,26,2,1193.6299999999999,1,Loyal Customers,363.0,0
2014,38,3,1247.69,1,Loyal Customers,62.5,0
2015,501,1,58.5,0,Lost Customers,72.0,1
2016,9,3,202.11,1,Loyal Customers,7.0,0
2017,297,1,142.4,0,Lost Customers,72.0,1
2018,33,3,1727.6,1,Loyal Customers,37.5,0
2019,10,16,6388.2,2,Champions,44.733333333333334,0
2020,65,5,1898.01,3,At Risk,130.75,0
2021,10,13,6150.03,2,Champions,34.166666666666664,0
2022,577,1,135.6,0,Lost Customers,72.0,1
2023,432,1,266.4,0,Lost Customers,72.0,1
2024,218,1,67.95,0,Lost Customers,72.0,1
2025,565,1,93.8,0,Lost Customers,72.0,1
2026,2,20,7801.93,2,Champions,31.05263157894737,0
2027,65,7,1969.38,3,At Risk,111.66666666666667,0
2028,3,19,2612.96,2,Champions,11.277777777777779,0
2029,401,2,707.79,0,Lost Customers,126.0,0
2030,394,8,2108.21,3,At Risk,39.57142857142857,0
2031,149,3,1732.47,3,At Risk,241.0,0
2032,4,22,6795.9,2,Champions,33.80952380952381,0
2033,652,1,285.6,0,Lost Customers,72.0,1
2034,130,6,1880.51,3,At Risk,101.2,0
2035,34,13,2724.13,2,Champions,56.75,0
2036,387,1,195.0,0,Lost Customers,72.0,1
2037,119,1,156.75,0,Lost Customers,72.0,1
2038,107,6,2157.73,3,At Risk,33.6,0
2039,11,11,4102.27,2,Champions,71.8,0
2040,71,9,3427.29,3,At Risk,61.5,0
2041,92,11,2631.9,3,At Risk,34.0,0
2042,311,1,1063.0,0,Lost Customers,72.0,1
2043,43,3,1426.19,1,Loyal Customers,190.5,0
2044,362,4,764.52,3,At Risk,108.33333333333333,0
2045,92,8,2399.33,3,At Risk,40.0,0
2046,1,23,11980.09,2,Champions,32.31818181818182,0
2047,22,2,490.22,1,Loyal Customers,20.0,0
2048,388,1,524.65,0,Lost Customers,72.0,1
2049,4,3,1937.25,1,Loyal Customers,51.5,0
2050,11,7,1254.64,1,Loyal Customers,61.333333333333336,0
2051,99,4,1639.17,3,At Risk,197.0,0
2052,57,6,2469.37,3,At Risk,126.2,0
2053,1,19,10271.52,2,Champions,39.55555555555556,0
2054,218,3,916.6099999999999,3,At Risk,237.5,0
2055,18,1,322.08,1,Loyal Customers,72.0,1
2056,435,3,661.39,3,At Risk,151.0,0
2057,24,17,11727.94,2,Champions,38.375,0
2058,50,4,1263.52,1,Loyal Customers,193.33333333333334,0
2059,7,5,1224.06,1,Loyal Customers,79.0,0
2060,404,1,516.28,0,Lost Customers,72.0,1
2061,512,3,1220.9,3,At Risk,47.5,0
2062,303,4,2614.2,3,At Risk,127.66666666666667,0
2063,10,6,2248.5,2,Champions,15.4,0
2064,466,1,280.7,0,Lost Customers,72.0,1
2065,22,6,1372.8,1,Loyal Customers,9.6,0
2066,502,1,90.42,0,Lost Customers,72.0,1
2067,99,2,271.70000000000005,0,Lost Customers,454.0,0
2068,366,5,873.34,3,At Risk,54.0,0
2069,306,1,131.9,0,Lost Customers,72.0,1
2070,320,5,9443.04,3,At Risk,91.5,0
2071,8,13,5982.03,2,Champions,60.25,0
2072,1,11,4611.6900000000005,2,Champions,68.4,0
2073,205,7,5367.0199999999995,3,At Risk,80.66666666666667,0
2074,54,5,2082.97,3,At Risk,80.75,0
2075,456,1,120.44,0,Lost Customers,72.0,1
2076,456,1,221.65,0,Lost Customers,72.0,1
2077,1,5,1200.28,1,Loyal Customers,96.0,0
2078,19,6,1711.73,1,Loyal Customers,75.8,0
2079,9,2,375.35,1,Loyal Customers,354.0,0
2080,19,8,2230.96,2,Champions,59.142857142857146,0
2081,181,7,1128.44,3,At Risk,71.16666666666667,0
2082,60,12,3258.68,2,Champions,57.0,0
2083,11,4,658.95,1,Loyal Customers,170.0,0
2084,190,1,119.93,0,Lost Customers,72.0,1
2085,376,5,977.3,3,At Risk,88.75,0
2086,432,4,617.72,3,At Risk,20.666666666666668,0
2087,5,9,3017.28,2,Champions,16.75,0
2088,311,1,113.64,0,Lost Customers,72.0,1
2089,381,1,228.07,0,Lost Customers,72.0,1
2090,155,2,5375.741,3,At Risk,496.0,0
2091,110,9,1093.5,3,At Risk,76.25,0
2092,148,13,6676.91,2,Champions,44.75,0
2093,66,12,2242.81,2,Champions,32.81818181818182,0
2094,98,4,786.5699999999999,3,At Risk,133.33333333333334,0
2095,568,2,111.0,0,Lost Customers,59.0,0
2096,247,11,3925.85,3,At Risk,45.0,0
2097,29,13,4267.15,2,Champions,57.583333333333336,0
2098,18,12,2203.2400000000002,2,Champions,65.0,0
2099,734,1,204.24,0,Lost Customers,72.0,1
2100,416,4,2093.46,3,At Risk,87.0,0
2101,12,3,712.04,1,Loyal Customers,208.5,0
2102,591,2,400.95,0,Lost Customers,141.0,0
2103,104,9,2118.72,3,At Risk,72.625,0
2104,74,2,234.34000000000003,0,Lost Customers,208.0,0
2105,46,2,1258.8899999999999,1,Loyal Customers,533.0,0
2106,72,4,1151.15,3,At Risk,112.0,0
2107,257,1,193.0,0,Lost Customers,72.0,1
2108,20,7,1969.6,2,Champions,113.5,0
2109,382,4,1276.66,3,At Risk,118.33333333333333,0
2110,254,4,1124.71,3,At Risk,159.33333333333334,0
2111,11,4,1299.52,1,Loyal Customers,235.33333333333334,0
2112,165,5,2284.69,3,At Risk,127.5,0
2113,18,12,4306.72,2,Champions,40.72727272727273,0
2114,282,2,257.1,0,Lost Customers,455.0,0
2115,50,4,1070.98,1,Loyal Customers,223.66666666666666,0
2116,39,1,162.8,1,Loyal Customers,72.0,1
2117,512,2,175.5,0,Lost Customers,41.0,0
2118,27,7,1266.27,1,Loyal Customers,58.166666666666664,0
2119,68,1,1064.28,1,Loyal Customers,72.0,1
2120,207,4,1574.93,3,At Risk,134.66666666666666,0
2121,406,2,1273.47,3,At Risk,22.0,0
2122,175,2,340.93,0,Lost Customers,197.0,0
2123,430,7,1921.91,3,At Risk,31.166666666666668,0
2124,7,10,5087.86,2,Champions,70.11111111111111,0
2125,26,3,401.46,1,Loyal Customers,352.0,0
2126,51,3,174.8,1,Loyal Customers,304.0,0
2127,312,7,2363.89,3,At Risk,53.0,0
2128,309,2,697.0600000000001,0,Lost Customers,364.0,0
2129,43,10,3900.83,2,Champions,55.77777777777778,0
2130,26,7,2101.79,2,Champions,73.33333333333333,0
2131,88,3,356.85,1,Loyal Customers,50.0,0
2132,184,2,251.21,0,Lost Customers,136.0,0
2133,20,11,2429.83,2,Champions,28.9,0
2134,3,6,3543.26,2,Champions,34.6,0
2135,47,4,673.26,1,Loyal Customers,76.33333333333333,0
2136,17,19,11879.08,2,Champions,39.22222222222222,0
2137,17,7,2960.25,2,Champions,96.33333333333333,0
2138,24,11,3216.7400000000002,2,Champions,70.1,0
2139,22,5,822.92,1,Loyal Customers,129.25,0
2140,534,1,110.95,0,Lost Customers,72.0,1
2141,376,3,979.85,3,At Risk,30.0,0
2142,11,5,1314.81,1,Loyal Customers,30.25,0
2143,188,7,1215.97,3,At Risk,90.33333333333333,0
2144,101,6,788.01,3,At Risk,92.8,0
2145,61,9,4380.04,2,Champions,73.66666666666667,0
2146,18,12,3724.06,2,Champions,48.0,0
2147,516,1,151.17,0,Lost Customers,72.0,1
2148,33,2,330.45,1,Loyal Customers,108.0,0
2149,64,1,174.37,0,Lost Customers,72.0,1
2150,684,2,203.14,0,Lost Customers,45.0,0
2151,2,2,270.6,1,Loyal Customers,289.0,0
2152,491,1,199.45000000000002,0,Lost Customers,72.0,1
2153,24,8,1748.42,2,Champions,93.71428571428571,0
2154,108,1,241.09,0,Lost Customers,72.0,1
2155,32,13,2909.86,2,Champions,31.583333333333332,0
2156,20,17,8026.54,2,Champions,43.5625,0
2157,389,1,258.65,0,Lost Customers,72.0,1
2158,3,122,27246.88,2,Champions,5.5,0
2159,37,1,364.21999999999997,1,Loyal Customers,72.0,1
2160,60,3,578.61,1,Loyal Customers,24.5,0
2161,26,16,6088.87,2,Champions,43.666666666666664,0
2162,480,1,376.34,0,Lost Customers,72.0,1
2163,236,11,3845.78,3,At Risk,45.8,0
2164,25,11,3466.37,2,Champions,58.2,0
2165,3,26,6187.66,2,Champions,24.84,0
2166,60,9,5973.2300000000005,2,Champions,73.5,0
2167,260,1,170.95,0,Lost Customers,72.0,1
2168,58,2,641.4,1,Loyal Customers,565.0,0
2169,65,5,1370.8400000000001,3,At Risk,154.0,0
2170,16,2,537.48,1,Loyal Customers,28.0,0
2171,10,11,3709.64,2,Champions,71.7,0
2172,59,14,2491.38,2,Champions,48.92307692307692,0
2173,186,1,103.25,0,Lost Customers,72.0,1
2174,29,39,14587.87,2,Champions,18.210526315789473,0
2175,24,3,2938.53,1,Loyal Customers,222.5,0
2176,674,1,349.25,0,Lost Customers,72.0,1
2177,5,11,5184.84,2,Champions,72.2,0
2178,4,8,3974.75,2,Champions,6.714285714285714,0
2179,151,9,2541.29,3,At Risk,72.625,0
2180,311,4,913.6,3,At Risk,141.33333333333334,0
2181,11,4,1345.06,1,Loyal Customers,157.0,0
2182,18,7,878.09,1,Loyal Customers,110.16666666666667,0
2183,152,3,507.93,3,At Risk,220.0,0
2184,19,9,1818.6,2,Champions,60.875,0
2185,10,4,2279.4900000000002,1,Loyal Customers,13.666666666666666,0
2186,57,6,2304.03,3,At Risk,132.2,0
2187,596,3,815.69,3,At Risk,45.5,0
2188,85,1,788.38,1,Loyal Customers,72.0,1
2189,654,3,655.5,0,Lost Customers,38.0,0
2190,390,1,75.6,0,Lost Customers,72.0,1
2191,7,44,6114.03,2,Champions,17.4390243902439,0
2192,76,3,1080.76,3,At Risk,54.0,0
2193,4,26,6638.150000000001,2,Champions,26.12,0
2194,510,2,640.54,0,Lost Customers,82.0,0
2195,435,2,2605.62,3,At Risk,300.0,0
2196,96,5,3859.2200000000003,3,At Risk,94.0,0
2197,111,4,4092.0,3,At Risk,140.66666666666666,0
2198,57,2,1530.3600000000001,1,Loyal Customers,73.0,0
2199,435,1,919.7,0,Lost Customers,72.0,1
2200,1,4,597.3299999999999,1,Loyal Customers,200.33333333333334,0
2201,281,3,613.75,3,At Risk,81.0,0
2202,425,1,160.0,0,Lost Customers,72.0,1
2203,3,11,5526.88,2,Champions,61.4,0
2204,180,13,2163.12,3,At Risk,42.833333333333336,0
2205,733,1,143.70000000000002,0,Lost Customers,72.0,1
2206,488,1,420.22,0,Lost Customers,72.0,1
2207,372,1,35.400000000000006,0,Lost Customers,72.0,1
2208,13,7,1364.15,1,Loyal Customers,119.16666666666667,0
2209,3,1,168.63,1,Loyal Customers,72.0,1
2210,432,1,105.56,0,Lost Customers,72.0,1
2211,518,1,14.850000000000001,0,Lost Customers,72.0,1
2212,17,2,409.65,1,Loyal Customers,527.0,0
2213,41,1,114.11,0,Lost Customers,72.0,1
2214,6,8,1660.29,2,Champions,87.42857142857143,0
2215,169,8,1738.16,3,At Risk,69.71428571428571,0
2216,50,5,1143.27,3,At Risk,91.0,0
2217,277,1,237.36,0,Lost Customers,72.0,1
2218,19,9,1580.29,2,Champions,38.625,0
2219,578,1,135.39,0,Lost Customers,72.0,1
2220,372,1,39.75,0,Lost Customers,72.0,1
2221,425,20,2993.37,3,At Risk,15.631578947368421,0
2222,15,4,1320.21,1,Loyal Customers,65.66666666666667,0
2223,35,3,557.94,1,Loyal Customers,14.0,0
2224,22,12,3665.5299999999997,2,Champions,64.18181818181819,0
2225,7,2,363.33,1,Loyal Customers,365.0,0
2226,20,8,2164.45,2,Champions,94.85714285714286,0
2227,627,1,222.22000000000003,0,Lost Customers,72.0,1
2228,11,6,2184.63,1,Loyal Customers,84.8,0
2229,44,2,384.04,1,Loyal Customers,525.0,0
2230,390,2,457.89,0,Lost Customers,118.0,0
2231,306,2,865.1700000000001,3,At Risk,87.0,0
2232,11,1,213.96,1,Loyal Customers,72.0,1
2233,656,1,205.35999999999999,0,Lost Customers,72.0,1
2234,275,1,660.0,0,Lost Customers,72.0,1
2235,633,1,143.85999999999999,0,Lost Customers,72.0,1
2236,374,4,921.5600000000001,3,At Risk,118.66666666666667,0
2237,1,192,29951.37,2,Champions,3.3575129533678756,0
2238,16,22,23763.13,2,Champions,33.523809523809526,0
2239,4,11,3352.94,2,Champions,72.4,0
2240,72,10,1486.2,3,At Risk,65.66666666666667,0
2241,396,2,24.35,0,Lost Customers,118.0,0
2242,444,2,604.3299999999999,0,Lost Customers,154.0,0
2243,415,1,877.7,0,Lost Customers,72.0,1
2244,680,1,76.32000000000001,0,Lost Customers,72.0,1
2245,386,1,295.13,0,Lost Customers,72.0,1
2246,394,5,951.76,3,At Risk,38.0,0
2247,243,5,527.78,3,At Risk,75.75,0
2248,403,2,190.47000000000003,0,Lost Customers,13.0,0
2249,9,7,1342.32,1,Loyal Customers,89.16666666666667,0
2250,246,2,1291.24,3,At Risk,295.0,0
2251,206,2,412.78000000000003,0,Lost Customers,78.0,0
2252,1,9,3000.57,2,Champions,84.875,0
2253,185,1,320.58000000000004,0,Lost Customers,72.0,1
2254,32,10,2016.98,2,Champions,62.77777777777778,0
2255,57,6,814.07,3,At Risk,108.8,0
2256,196,11,4497.88,3,At Risk,52.3,0
2257,24,11,5410.92,2,Champions,70.1,0
2258,379,1,462.75,0,Lost Customers,72.0,1
2259,91,5,1998.0,3,At Risk,147.5,0
2260,4,2,955.26,1,Loyal Customers,43.0,0
2261,484,1,338.65,0,Lost Customers,72.0,1
2262,51,6,2025.69,3,At Risk,86.6,0
2263,263,1,114.56,0,Lost Customers,72.0,1
2264,266,1,344.90000000000003,0,Lost Customers,72.0,1
2265,438,4,2124.46,3,At Risk,34.0,0
2266,454,1,215.22,0,Lost Customers,72.0,1
2267,36,2,609.85,1,Loyal Customers,232.0,0
2268,677,1,106.67999999999999,0,Lost Customers,72.0,1
2269,51,1,443.6,1,Loyal Customers,72.0,1
2270,52,9,4978.96,2,Champions,75.875,0
2271,24,10,3649.36,2,Champions,73.11111111111111,0
2272,22,1,110.46,1,Loyal Customers,72.0,1
2273,59,1,96.12,0,Lost Customers,72.0,1
2274,170,5,1679.89,3,At Risk,139.0,0
2275,68,7,2247.72,3,At Risk,111.0,0
2276,157,3,876.89,3,At Risk,238.0,0
2277,2,151,528602.52,2,Champions,4.58,0
2278,201,2,506.04,0,Lost Customers,322.0,0
2279,416,15,4466.65,3,At Risk,21.928571428571427,0
2280,5,9,3651.19,2,Champions,85.25,0
2281,589,1,62.5,0,Lost Customers,72.0,1
2282,67,9,2025.52,3,At Risk,70.125,0
2283,77,1,114.18,0,Lost Customers,72.0,1
2284,1,12,3593.06,2,Champions,60.916666666666664,0
2285,738,1,246.86,0,Lost Customers,72.0,1
2286,8,7,3878.51,2,Champions,97.66666666666667,0
2287,169,5,790.0,3,At Risk,108.25,0
2288,18,6,1450.19,1,Loyal Customers,83.0,0
2289,5,2,247.15,1,Loyal Customers,111.0,0
2290,9,9,2529.93,2,Champions,37.875,0
2291,87,2,285.74,0,Lost Customers,14.0,0
2292,27,1,107.95,1,Loyal Customers,72.0,1
2293,29,7,1376.43,1,Loyal Customers,117.5,0
2294,430,2,490.6,0,Lost Customers,0.0,0
2295,20,2,636.24,1,Loyal Customers,13.0,0
2296,61,7,2749.65,3,At Risk,88.33333333333333,0
2297,24,1,195.25,1,Loyal Customers,72.0,1
2298,11,54,20395.34,2,Champions,13.20754716981132,0
2299,445,1,111.63,0,Lost Customers,72.0,1
2300,242,7,3216.78,3,At Risk,82.16666666666667,0
2301,280,3,583.33,3,At Risk,225.5,0
2302,549,2,1127.45,3,At Risk,18.0,0
2303,235,4,1113.14,3,At Risk,148.0,0
2304,3,7,3037.32,2,Champions,67.33333333333333,0
2305,509,1,173.66,0,Lost Customers,72.0,1
2306,16,2,1015.58,1,Loyal Customers,372.0,0
2307,31,12,8356.79,2,Champions,54.81818181818182,0
2308,593,1,184.91,0,Lost Customers,72.0,1
2309,579,1,403.39,0,Lost Customers,72.0,1
2310,382,3,1289.44,3,At Risk,174.5,0
2311,25,58,55688.5,2,Champions,11.894736842105264,0
2312,71,6,875.1500000000001,3,At Risk,116.2,0
2313,188,6,1514.81,3,At Risk,96.6,0
2314,588,1,146.56,0,Lost Customers,72.0,1
2315,26,6,1430.03,1,Loyal Customers,72.4,0
2316,576,8,4536.64,3,At Risk,21.0,0
2317,414,5,852.53,3,At Risk,61.0,0
2318,107,3,1402.06,3,At Risk,222.0,0
2319,8,28,7190.42,2,Champions,15.607142857142858,0
2320,209,1,112.8,0,Lost Customers,72.0,1
2321,44,4,777.68,1,Loyal Customers,121.66666666666667,0
2322,31,5,2114.33,1,Loyal Customers,45.25,0
2323,137,12,1715.1399999999999,3,At Risk,43.18181818181818,0
2324,265,7,1165.36,3,At Risk,43.0,0
2325,617,1,244.31,0,Lost Customers,72.0,1
2326,519,3,1534.22,3,At Risk,106.5,0
2327,4,8,2473.28,2,Champions,59.0,0
2328,218,2,188.60999999999999,0,Lost Customers,0.0,0
2329,2,5,1217.27,1,Loyal Customers,12.0,0
2330,214,4,702.6,3,At Risk,103.33333333333333,0
2331,32,5,3076.06,3,At Risk,113.0,0
2332,11,15,4487.11,2,Champions,47.714285714285715,0
2333,1,29,6368.78,2,Champions,25.392857142857142,0
2334,15,1,318.17,1,Loyal Customers,72.0,1
2335,11,11,1752.92,2,Champions,60.8,0
2336,199,1,179.0,0,Lost Customers,72.0,1
2337,619,1,367.54,0,Lost Customers,72.0,1
2338,436,2,139.2,0,Lost Customers,141.0,0
2339,3,5,1793.22,1,Loyal Customers,113.0,0
2340,15,25,8886.33,2,Champions,29.458333333333332,0
2341,14,13,1899.79,2,Champions,59.666666666666664,0
2342,10,11,2839.62,2,Champions,24.5,0
2343,29,4,1328.0700000000002,1,Loyal Customers,129.0,0
2344,9,21,5115.76,2,Champions,35.8,0
2345,24,4,906.24,1,Loyal Customers,220.66666666666666,0
2346,25,8,1825.45,2,Champions,94.57142857142857,0
2347,43,3,543.28,1,Loyal Customers,200.5,0
2348,733,1,81.3,0,Lost Customers,72.0,1
2349,410,1,226.42,0,Lost Customers,72.0,1
2350,2,5,1581.84,1,Loyal Customers,61.25,0
2351,6,3,663.81,1,Loyal Customers,60.0,0
2352,379,1,109.07,0,Lost Customers,72.0,1
2353,147,3,489.52,3,At Risk,169.5,0
2354,10,11,1803.06,2,Champions,72.1,0
2355,590,1,341.9,0,Lost Customers,72.0,1
2356,25,4,1252.74,1,Loyal Customers,170.0,0
2357,655,1,116.5,0,Lost Customers,72.0,1
2358,274,3,463.72999999999996,0,Lost Customers,136.0,0
2359,413,1,190.58,0,Lost Customers,72.0,1
2360,374,3,586.24,0,Lost Customers,125.5,0
2361,1,8,1897.57,2,Champions,45.666666666666664,0
2362,47,3,380.02,1,Loyal Customers,82.0,0
2363,8,19,5517.07,2,Champions,39.611111111111114,0
2364,16,15,14335.15,2,Champions,27.071428571428573,0
2365,426,4,1056.42,3,At Risk,41.666666666666664,0
2366,4,56,12240.16,2,Champions,13.415094339622641,0
2367,485,2,374.05,0,Lost Customers,0.0,0
2368,4,4,3554.17,1,Loyal Customers,132.0,0
2369,43,9,1821.9,3,At Risk,85.625,0
2370,4,25,11573.62,2,Champions,30.041666666666668,0
2371,197,11,4161.06,3,At Risk,45.0,0
2372,12,7,1713.09,1,Loyal Customers,67.16666666666667,0
2373,435,1,579.85,0,Lost Customers,72.0,1
2374,593,1,50.48,0,Lost Customers,72.0,1
2375,16,14,3660.08,2,Champions,42.15384615384615,0
2376,113,12,2551.41,3,At Risk,47.27272727272727,0
2377,406,4,593.5,3,At Risk,5.666666666666667,0
2378,249,1,328.2,0,Lost Customers,72.0,1
2379,29,10,2681.9,2,Champions,68.0,0
2380,480,1,310.15,0,Lost Customers,72.0,1
2381,736,1,112.03,0,Lost Customers,72.0,1
2382,684,2,126.45,0,Lost Customers,41.0,0
2383,44,1,389.64,1,Loyal Customers,72.0,1
2384,87,2,869.51,1,Loyal Customers,373.0,0
2385,45,6,1547.93,3,At Risk,128.6,0
2386,10,25,9972.550000000001,2,Champions,29.833333333333332,0
2387,15,3,2653.76,1,Loyal Customers,204.0,0
2388,75,1,420.5,0,Lost Customers,72.0,1
2389,145,7,2864.97,3,At Risk,77.16666666666667,0
2390,5,3,1625.97,1,Loyal Customers,113.5,0
2391,297,1,89.2,0,Lost Customers,72.0,1
2392,59,3,447.92,1,Loyal Customers,192.5,0
2393,264,2,417.57,0,Lost Customers,362.0,0
2394,47,1,278.3,1,Loyal Customers,72.0,1
2395,29,3,254.11,1,Loyal Customers,73.0,0
2396,8,11,6375.7300000000005,2,Champions,53.8,0
2397,474,1,382.81,0,Lost Customers,72.0,1
2398,17,2,192.60000000000002,1,Loyal Customers,109.0,0
2399,3,17,15514.11,2,Champions,41.88235294117647,0
2400,232,8,3637.64,3,At Risk,59.42857142857143,0
2401,621,2,594.62,0,Lost Customers,115.0,0
2402,112,1,139.26,0,Lost Customers,72.0,1
2403,593,1,140.55,0,Lost Customers,72.0,1
2404,529,1,241.45,0,Lost Customers,72.0,1
2405,58,3,1011.9,1,Loyal Customers,156.5,0
2406,51,15,3708.3,2,Champions,27.785714285714285,0
2407,404,1,307.56,0,Lost Customers,72.0,1
2408,127,2,730.86,3,At Risk,181.0,0
2409,281,3,386.15,0,Lost Customers,21.5,0
2410,55,2,447.68,1,Loyal Customers,24.0,0
2411,320,1,200.10000000000002,0,Lost Customers,72.0,1
2412,659,1,307.3,0,Lost Customers,72.0,1
2413,26,3,449.93,1,Loyal Customers,181.0,0
2414,10,2,77.4,1,Loyal Customers,4.0,0
2415,550,1,90.96,0,Lost Customers,72.0,1
2416,471,1,110.65,0,Lost Customers,72.0,1
2417,7,3,1156.32,1,Loyal Customers,294.0,0
2418,29,1,197.64,1,Loyal Customers,72.0,1
2419,17,10,2526.62,2,Champions,78.55555555555556,0
2420,607,1,303.63,0,Lost Customers,72.0,1
2421,64,1,6.2,0,Lost Customers,72.0,1
2422,21,2,625.9,1,Loyal Customers,513.0,0
2423,3,10,1953.9,2,Champions,53.22222222222222,0
2424,166,1,131.45000000000002,0,Lost Customers,72.0,1
2425,1,27,10169.33,2,Champions,27.307692307692307,0
2426,507,1,300.31,0,Lost Customers,72.0,1
2427,53,8,724.31,3,At Risk,84.42857142857143,0
2428,51,2,338.15,1,Loyal Customers,686.0,0
2429,48,17,7191.33,2,Champions,23.8125,0
2430,61,1,189.34,0,Lost Customers,72.0,1
2431,438,2,1502.98,3,At Risk,0.0,0
2432,162,3,845.55,3,At Risk,64.5,0
2433,9,1,353.27,1,Loyal Customers,72.0,1
2434,15,7,1082.55,1,Loyal Customers,100.66666666666667,0
2435,75,2,303.43,0,Lost Customers,363.0,0
2436,391,2,504.14,0,Lost Customers,259.0,0
2437,40,8,2718.6,2,Champions,18.571428571428573,0
2438,621,2,686.76,0,Lost Customers,0.0,0
2439,41,13,2354.03,2,Champions,31.833333333333332,0
2440,387,1,170.5,0,Lost Customers,72.0,1
2441,599,1,178.85,0,Lost Customers,72.0,1
2442,370,4,888.91,3,At Risk,80.0,0
2443,581,1,154.21,0,Lost Customers,72.0,1
2444,37,2,778.5,1,Loyal Customers,31.0,0
2445,197,1,271.85,0,Lost Customers,72.0,1
2446,200,7,3959.86,3,At Risk,70.66666666666667,0
2447,74,6,1153.56,3,At Risk,114.2,0
2448,64,4,456.41,1,Loyal Customers,217.33333333333334,0
2449,21,9,1274.76,2,Champions,81.5,0
2450,367,7,1230.15,3,At Risk,51.166666666666664,0
2451,485,1,157.70000000000002,0,Lost Customers,72.0,1
2452,180,3,321.43,0,Lost Customers,6.5,0
2453,10,10,4022.9100000000003,2,Champions,69.11111111111111,0
2454,4,24,4735.08,2,Champions,26.043478260869566,0
2455,582,2,385.2,0,Lost Customers,113.0,0
2456,197,13,9839.460000000001,2,Champions,44.166666666666664,0
2457,29,7,1455.8700000000001,1,Loyal Customers,67.5,0
2458,53,1,188.88,0,Lost Customers,72.0,1
2459,680,3,1676.57,3,At Risk,28.5,0
2460,630,1,322.69,0,Lost Customers,72.0,1
2461,499,1,94.8,0,Lost Customers,72.0,1
2462,18,7,2206.16,2,Champions,64.16666666666667,0
2463,529,2,297.0,0,Lost Customers,88.0,0
2464,10,3,102.44999999999999,1,Loyal Customers,10.0,0
2465,90,9,3460.32,3,At Risk,73.875,0
2466,423,2,769.9200000000001,0,Lost Customers,313.0,0
2467,418,3,915.28,3,At Risk,142.5,0
2468,268,2,362.71,0,Lost Customers,271.0,0
2469,53,14,7163.0,2,Champions,52.15384615384615,0
2470,44,4,2824.69,3,At Risk,87.66666666666667,0
2471,437,1,211.79999999999998,0,Lost Customers,72.0,1
2472,64,10,6702.43,2,Champions,60.0,0
2473,600,1,150.0,0,Lost Customers,72.0,1
2474,427,1,437.4,0,Lost Customers,72.0,1
2475,149,3,1348.95,3,At Risk,207.5,0
2476,405,1,310.56,0,Lost Customers,72.0,1
2477,22,43,15407.61,2,Champions,17.102564102564102,0
2478,312,7,1770.96,3,At Risk,42.5,0
2479,23,3,829.4100000000001,1,Loyal Customers,303.0,0
2480,58,18,6132.43,2,Champions,34.11764705882353,0
2481,24,5,1376.87,1,Loyal Customers,145.0,0
2482,78,11,4303.06,2,Champions,60.4,0
2483,119,7,6520.3,3,At Risk,81.66666666666667,0
2484,36,3,1290.53,1,Loyal Customers,10.0,0
2485,60,7,3651.851,3,At Risk,95.5,0
2486,506,1,180.75,0,Lost Customers,72.0,1
2487,13,5,1705.64,1,Loyal Customers,135.0,0
