Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Group,Total_Score
2132,184,2,251.21,3,2,1,321,6
2133,20,11,2429.83,4,5,4,454,13
2134,3,6,3543.26,5,4,5,545,14
2135,47,4,673.26,4,3,3,433,10
2136,17,19,11879.08,5,5,5,555,15
2137,17,7,2960.25,5,4,5,545,14
2138,24,11,3216.7400000000002,4,5,5,455,14
2139,22,5,822.92,4,4,3,443,11
2140,534,1,110.95,1,1,1,111,3
2141,376,3,979.85,2,3,3,233,8
2142,11,5,1314.81,5,4,4,544,13
2143,188,7,1215.97,3,4,3,343,10
2144,101,6,788.01,3,4,3,343,10
2145,61,9,4380.04,3,5,5,355,13
2146,18,12,3724.06,5,5,5,555,15
2147,516,1,151.17,1,1,1,111,3
2148,33,2,330.45,4,2,2,422,8
2149,64,1,174.37,3,1,1,311,5
2150,684,2,203.14,1,2,1,121,4
2151,2,2,270.6,5,2,1,521,8
2152,491,1,199.45000000000002,1,1,1,111,3
2153,24,8,1748.42,4,4,4,444,12
2154,108,1,241.09,3,1,1,311,5
2155,32,13,2909.86,4,5,4,454,13
2156,20,17,8026.54,4,5,5,455,14
2157,389,1,258.65,2,1,1,211,4
2158,3,122,27246.88,5,5,5,555,15
2159,37,1,364.21999999999997,4,1,2,412,7
2160,60,3,578.61,3,3,2,332,8
2161,26,16,6088.87,4,5,5,455,14
2162,480,1,376.34,1,1,2,112,4
2163,236,11,3845.78,2,5,5,255,12
2164,25,11,3466.37,4,5,5,455,14
2165,3,26,6187.66,5,5,5,555,15
2166,60,9,5973.2300000000005,3,5,5,355,13
2167,260,1,170.95,2,1,1,211,4
2168,58,2,641.4,4,2,3,423,9
2169,65,5,1370.8400000000001,3,4,4,344,11
2170,16,2,537.48,5,2,2,522,9
2171,10,11,3709.64,5,5,5,555,15
2172,59,14,2491.38,4,5,4,454,13
2173,186,1,103.25,3,1,1,311,5
2174,29,39,14587.87,4,5,5,455,14
2175,24,3,2938.53,4,3,5,435,12
2176,674,1,349.25,1,1,2,112,4
2177,5,11,5184.84,5,5,5,555,15
2178,4,8,3974.75,5,4,5,545,14
2179,151,9,2541.29,3,5,4,354,12
2180,311,4,913.6,2,3,3,233,8
2181,11,4,1345.06,5,3,4,534,12
2182,18,7,878.09,5,4,3,543,12
2183,152,3,507.93,3,3,2,332,8
2184,19,9,1818.6,5,5,4,554,14
2185,10,4,2279.4900000000002,5,3,4,534,12
2186,57,6,2304.03,4,4,4,444,12
2187,596,3,815.69,1,3,3,133,7
2188,85,1,788.38,3,1,3,313,7
2189,654,3,655.5,1,3,3,133,7
2190,390,1,75.6,2,1,1,211,4
2191,7,44,6114.03,5,5,5,555,15
2192,76,3,1080.76,3,3,3,333,9
2193,4,26,6638.150000000001,5,5,5,555,15
2194,510,2,640.54,1,2,3,123,6
2195,435,2,2605.62,1,2,4,124,7
2196,96,5,3859.2200000000003,3,4,5,345,12
2197,111,4,4092.0,3,3,5,335,11
2198,57,2,1530.3600000000001,4,2,4,424,10
2199,435,1,919.7,1,1,3,113,5
2200,1,4,597.3299999999999,5,3,2,532,10
2201,281,3,613.75,2,3,3,233,8
2202,425,1,160.0,1,1,1,111,3
2203,3,11,5526.88,5,5,5,555,15
2204,180,13,2163.12,3,5,4,354,12
2205,733,1,143.70000000000002,1,1,1,111,3
2206,488,1,420.22,1,1,2,112,4
2207,372,1,35.400000000000006,2,1,1,211,4
2208,13,7,1364.15,5,4,4,544,13
2209,3,1,168.63,5,1,1,511,7
2210,432,1,105.56,1,1,1,111,3
2211,518,1,14.850000000000001,1,1,1,111,3
2212,17,2,409.65,5,2,2,522,9
2213,41,1,114.11,4,1,1,411,6
2214,6,8,1660.29,5,4,4,544,13
2215,169,8,1738.16,3,4,4,344,11
2216,50,5,1143.27,4,4,3,443,11
2217,277,1,237.36,2,1,1,211,4
2218,19,9,1580.29,5,5,4,554,14
2219,578,1,135.39,1,1,1,111,3
2220,372,1,39.75,2,1,1,211,4
2221,425,20,2993.37,1,5,5,155,11
2222,15,4,1320.21,5,3,4,534,12
2223,35,3,557.94,4,3,2,432,9
2224,22,12,3665.5299999999997,4,5,5,455,14
2225,7,2,363.33,5,2,2,522,9
2226,20,8,2164.45,4,4,4,444,12
2227,627,1,222.22000000000003,1,1,1,111,3
2228,11,6,2184.63,5,4,4,544,13
2229,44,2,384.04,4,2,2,422,8
2230,390,2,457.89,2,2,2,222,6
2231,306,2,865.1700000000001,2,2,3,223,7
2232,11,1,213.96,5,1,1,511,7
2233,656,1,205.35999999999999,1,1,1,111,3
2234,275,1,660.0,2,1,3,213,6
2235,633,1,143.85999999999999,1,1,1,111,3
2236,374,4,921.5600000000001,2,3,3,233,8
2237,1,192,29951.37,5,5,5,555,15
2238,16,22,23763.13,5,5,5,555,15
2239,4,11,3352.94,5,5,5,555,15
2240,72,10,1486.2,3,5,4,354,12
2241,396,2,24.35,2,2,1,221,5
2242,444,2,604.3299999999999,1,2,2,122,5
2243,415,1,877.7,1,1,3,113,5
2244,680,1,76.32000000000001,1,1,1,111,3
2245,386,1,295.13,2,1,2,212,5
2246,394,5,951.76,2,4,3,243,9
2247,243,5,527.78,2,4,2,242,8
2248,403,2,190.47000000000003,2,2,1,221,5
2249,9,7,1342.32,5,4,4,544,13
2250,246,2,1291.24,2,2,4,224,8
2251,206,2,412.78000000000003,2,2,2,222,6
2252,1,9,3000.57,5,5,5,555,15
2253,185,1,320.58000000000004,3,1,2,312,6
2254,32,10,2016.98,4,5,4,454,13
2255,57,6,814.07,4,4,3,443,11
2256,196,11,4497.88,2,5,5,255,12
2257,24,11,5410.92,4,5,5,455,14
2258,379,1,462.75,2,1,2,212,5
2259,91,5,1998.0,3,4,4,344,11
2260,4,2,955.26,5,2,3,523,10
2261,484,1,338.65,1,1,2,112,4
2262,51,6,2025.69,4,4,4,444,12
2263,263,1,114.56,2,1,1,211,4
2264,266,1,344.90000000000003,2,1,2,212,5
2265,438,4,2124.46,1,3,4,134,8
2266,454,1,215.22,1,1,1,111,3
2267,36,2,609.85,4,2,3,423,9
2268,677,1,106.67999999999999,1,1,1,111,3
2269,51,1,443.6,4,1,2,412,7
2270,52,9,4978.96,4,5,5,455,14
2271,24,10,3649.36,4,5,5,455,14
2272,22,1,110.46,4,1,1,411,6
2273,59,1,96.12,4,1,1,411,6
2274,170,5,1679.89,3,4,4,344,11
2275,68,7,2247.72,3,4,4,344,11
2276,157,3,876.89,3,3,3,333,9
2277,2,151,528602.52,5,5,5,555,15
2278,201,2,506.04,2,2,2,222,6
2279,416,15,4466.65,1,5,5,155,11
2280,5,9,3651.19,5,5,5,555,15
2281,589,1,62.5,1,1,1,111,3
2282,67,9,2025.52,3,5,4,354,12
2283,77,1,114.18,3,1,1,311,5
2284,1,12,3593.06,5,5,5,555,15
2285,738,1,246.86,1,1,1,111,3
2286,8,7,3878.51,5,4,5,545,14
2287,169,5,790.0,3,4,3,343,10
2288,18,6,1450.19,5,4,4,544,13
2289,5,2,247.15,5,2,1,521,8
2290,9,9,2529.93,5,5,4,554,14
2291,87,2,285.74,3,2,2,322,7
2292,27,1,107.95,4,1,1,411,6
2293,29,7,1376.43,4,4,4,444,12
2294,430,2,490.6,1,2,2,122,5
2295,20,2,636.24,4,2,3,423,9
2296,61,7,2749.65,3,4,4,344,11
2297,24,1,195.25,4,1,1,411,6
2298,11,54,20395.34,5,5,5,555,15
2299,445,1,111.63,1,1,1,111,3
2300,242,7,3216.78,2,4,5,245,11
2301,280,3,583.33,2,3,2,232,7
2302,549,2,1127.45,1,2,3,123,6
2303,235,4,1113.14,2,3,3,233,8
2304,3,7,3037.32,5,4,5,545,14
2305,509,1,173.66,1,1,1,111,3
2306,16,2,1015.58,5,2,3,523,10
2307,31,12,8356.79,4,5,5,455,14
2308,593,1,184.91,1,1,1,111,3
2309,579,1,403.39,1,1,2,112,4
2310,382,3,1289.44,2,3,4,234,9
2311,25,58,55688.5,4,5,5,455,14
2312,71,6,875.1500000000001,3,4,3,343,10
2313,188,6,1514.81,3,4,4,344,11
2314,588,1,146.56,1,1,1,111,3
2315,26,6,1430.03,4,4,4,444,12
2316,576,8,4536.64,1,4,5,145,10
2317,414,5,852.53,1,4,3,143,8
2318,107,3,1402.06,3,3,4,334,10
2319,8,28,7190.42,5,5,5,555,15
2320,209,1,112.8,2,1,1,211,4
2321,44,4,777.68,4,3,3,433,10
2322,31,5,2114.33,4,4,4,444,12
2323,137,12,1715.1399999999999,3,5,4,354,12
2324,265,7,1165.36,2,4,3,243,9
2325,617,1,244.31,1,1,1,111,3
2326,519,3,1534.22,1,3,4,134,8
2327,4,8,2473.28,5,4,4,544,13
2328,218,2,188.60999999999999,2,2,1,221,5
2329,2,5,1217.27,5,4,3,543,12
2330,214,4,702.6,2,3,3,233,8
2331,32,5,3076.06,4,4,5,445,13
2332,11,15,4487.11,5,5,5,555,15
2333,1,29,6368.78,5,5,5,555,15
2334,15,1,318.17,5,1,2,512,8
2335,11,11,1752.92,5,5,4,554,14
2336,199,1,179.0,2,1,1,211,4
2337,619,1,367.54,1,1,2,112,4
2338,436,2,139.2,1,2,1,121,4
2339,3,5,1793.22,5,4,4,544,13
2340,15,25,8886.33,5,5,5,555,15
2341,14,13,1899.79,5,5,4,554,14
2342,10,11,2839.62,5,5,4,554,14
2343,29,4,1328.0700000000002,4,3,4,434,11
2344,9,21,5115.76,5,5,5,555,15
2345,24,4,906.24,4,3,3,433,10
2346,25,8,1825.45,4,4,4,444,12
2347,43,3,543.28,4,3,2,432,9
2348,733,1,81.3,1,1,1,111,3
2349,410,1,226.42,2,1,1,211,4
2350,2,5,1581.84,5,4,4,544,13
2351,6,3,663.81,5,3,3,533,11
2352,379,1,109.07,2,1,1,211,4
2353,147,3,489.52,3,3,2,332,8
2354,10,11,1803.06,5,5,4,554,14
2355,590,1,341.9,1,1,2,112,4
2356,25,4,1252.74,4,3,4,434,11
2357,655,1,116.5,1,1,1,111,3
2358,274,3,463.72999999999996,2,3,2,232,7
2359,413,1,190.58,1,1,1,111,3
2360,374,3,586.24,2,3,2,232,7
2361,1,8,1897.57,5,4,4,544,13
2362,47,3,380.02,4,3,2,432,9
2363,8,19,5517.07,5,5,5,555,15
2364,16,15,14335.15,5,5,5,555,15
2365,426,4,1056.42,1,3,3,133,7
2366,4,56,12240.16,5,5,5,555,15
2367,485,2,374.05,1,2,2,122,5
2368,4,4,3554.17,5,3,5,535,13
2369,43,9,1821.9,4,5,4,454,13
2370,4,25,11573.62,5,5,5,555,15
2371,197,11,4161.06,2,5,5,255,12
2372,12,7,1713.09,5,4,4,544,13
2373,435,1,579.85,1,1,2,112,4
2374,593,1,50.48,1,1,1,111,3
2375,16,14,3660.08,5,5,5,555,15
2376,113,12,2551.41,3,5,4,354,12
2377,406,4,593.5,2,3,2,232,7
2378,249,1,328.2,2,1,2,212,5
2379,29,10,2681.9,4,5,4,454,13
2380,480,1,310.15,1,1,2,112,4
2381,736,1,112.03,1,1,1,111,3
2382,684,2,126.45,1,2,1,121,4
2383,44,1,389.64,4,1,2,412,7
2384,87,2,869.51,3,2,3,323,8
2385,45,6,1547.93,4,4,4,444,12
2386,10,25,9972.550000000001,5,5,5,555,15
2387,15,3,2653.76,5,3,4,534,12
2388,75,1,420.5,3,1,2,312,6
2389,145,7,2864.97,3,4,4,344,11
2390,5,3,1625.97,5,3,4,534,12
2391,297,1,89.2,2,1,1,211,4
2392,59,3,447.92,4,3,2,432,9
2393,264,2,417.57,2,2,2,222,6
2394,47,1,278.3,4,1,1,411,6
2395,29,3,254.11,4,3,1,431,8
2396,8,11,6375.7300000000005,5,5,5,555,15
2397,474,1,382.81,1,1,2,112,4
2398,17,2,192.60000000000002,5,2,1,521,8
2399,3,17,15514.11,5,5,5,555,15
2400,232,8,3637.64,2,4,5,245,11
2401,621,2,594.62,1,2,2,122,5
2402,112,1,139.26,3,1,1,311,5
2403,593,1,140.55,1,1,1,111,3
2404,529,1,241.45,1,1,1,111,3
2405,58,3,1011.9,4,3,3,433,10
2406,51,15,3708.3,4,5,5,455,14
2407,404,1,307.56,2,1,2,212,5
2408,127,2,730.86,3,2,3,323,8
2409,281,3,386.15,2,3,2,232,7
2410,55,2,447.68,4,2,2,422,8
2411,320,1,200.10000000000002,2,1,1,211,4
2412,659,1,307.3,1,1,2,112,4
2413,26,3,449.93,4,3,2,432,9
2414,10,2,77.4,5,2,1,521,8
2415,550,1,90.96,1,1,1,111,3
2416,471,1,110.65,1,1,1,111,3
2417,7,3,1156.32,5,3,3,533,11
2418,29,1,197.64,4,1,1,411,6
2419,17,10,2526.62,5,5,4,554,14
2420,607,1,303.63,1,1,2,112,4
2421,64,1,6.2,3,1,1,311,5
2422,21,2,625.9,4,2,3,423,9
2423,3,10,1953.9,5,5,4,554,14
2424,166,1,131.45000000000002,3,1,1,311,5
2425,1,27,10169.33,5,5,5,555,15
2426,507,1,300.31,1,1,2,112,4
2427,53,8,724.31,4,4,3,443,11
2428,51,2,338.15,4,2,2,422,8
2429,48,17,7191.33,4,5,5,455,14
2430,61,1,189.34,3,1,1,311,5
2431,438,2,1502.98,1,2,4,124,7
2432,162,3,845.55,3,3,3,333,9
2433,9,1,353.27,5,1,2,512,8
2434,15,7,1082.55,5,4,3,543,12
2435,75,2,303.43,3,2,2,322,7
2436,391,2,504.14,2,2,2,222,6
2437,40,8,2718.6,4,4,4,444,12
2438,621,2,686.76,1,2,3,123,6
2439,41,13,2354.03,4,5,4,454,13
2440,387,1,170.5,2,1,1,211,4
2441,599,1,178.85,1,1,1,111,3
2442,370,4,888.91,2,3,3,233,8
2443,581,1,154.21,1,1,1,111,3
2444,37,2,778.5,4,2,3,423,9
2445,197,1,271.85,2,1,1,211,4
2446,200,7,3959.86,2,4,5,245,11
2447,74,6,1153.56,3,4,3,343,10
2448,64,4,456.41,3,3,2,332,8
2449,21,9,1274.76,4,5,4,454,13
2450,367,7,1230.15,2,4,4,244,10
2451,485,1,157.70000000000002,1,1,1,111,3
2452,180,3,321.43,3,3,2,332,8
2453,10,10,4022.9100000000003,5,5,5,555,15
2454,4,24,4735.08,5,5,5,555,15
2455,582,2,385.2,1,2,2,122,5
2456,197,13,9839.460000000001,2,5,5,255,12
2457,29,7,1455.8700000000001,4,4,4,444,12
2458,53,1,188.88,4,1,1,411,6
2459,680,3,1676.57,1,3,4,134,8
2460,630,1,322.69,1,1,2,112,4
2461,499,1,94.8,1,1,1,111,3
2462,18,7,2206.16,5,4,4,544,13
2463,529,2,297.0,1,2,2,122,5
2464,10,3,102.44999999999999,5,3,1,531,9
2465,90,9,3460.32,3,5,5,355,13
2466,423,2,769.9200000000001,1,2,3,123,6
2467,418,3,915.28,1,3,3,133,7
2468,268,2,362.71,2,2,2,222,6
2469,53,14,7163.0,4,5,5,455,14
2470,44,4,2824.69,4,3,4,434,11
2471,437,1,211.79999999999998,1,1,1,111,3
2472,64,10,6702.43,3,5,5,355,13
2473,600,1,150.0,1,1,1,111,3
2474,427,1,437.4,1,1,2,112,4
2475,149,3,1348.95,3,3,4,334,10
2476,405,1,310.56,2,1,2,212,5
2477,22,43,15407.61,4,5,5,455,14
2478,312,7,1770.96,2,4,4,244,10
2479,23,3,829.4100000000001,4,3,3,433,10
2480,58,18,6132.43,4,5,5,455,14
2481,24,5,1376.87,4,4,4,444,12
2482,78,11,4303.06,3,5,5,355,13
2483,119,7,6520.3,3,4,5,345,12
2484,36,3,1290.53,4,3,4,434,11
2485,60,7,3651.851,3,4,5,345,12
2486,506,1,180.75,1,1,1,111,3
2487,13,5,1705.64,5,4,4,544,13
2488,19,1,170.32,5,1,1,511,7
2489,52,10,1380.73,4,5,4,454,13
2490,26,2,841.1999999999999,4,2,3,423,9
2491,29,1,266.76,4,1,1,411,6
2492,7,4,92.52000000000001,5,3,1,531,9
2493,11,19,20746.54,5,5,5,555,15
2494,186,16,2952.06,3,5,5,355,13
2495,3,12,4184.01,5,5,5,555,15
2496,9,6,2778.14,5,4,4,544,13
2497,262,6,1838.95,2,4,4,244,10
2498,3,9,1228.17,5,5,4,554,14
2499,484,3,816.6,1,3,3,133,7
2500,210,2,854.13,2,2,3,223,7
2501,535,1,116.18,1,1,1,111,3
2502,108,3,2862.4,3,3,4,334,10
2503,521,2,256.7,1,2,1,121,4
2504,418,2,425.85,1,2,2,122,5
2505,13,25,4076.5,5,5,5,555,15
2506,685,1,185.06,1,1,1,111,3
2507,77,3,690.59,3,3,3,333,9
2508,20,1,255.4,4,1,1,411,6
2509,27,14,3546.65,4,5,5,455,14
2510,19,6,761.59,5,4,3,543,12
2511,669,1,120.6,1,1,1,111,3
2512,132,3,1598.12,3,3,4,334,10
2513,253,1,364.8,2,1,2,212,5
2514,79,1,1862.0,3,1,4,314,8
2515,207,1,369.2,2,1,2,212,5
2516,336,1,135.9,2,1,1,211,4
2517,254,3,817.25,2,3,3,233,8
2518,148,4,1106.73,3,3,3,333,9
2519,691,1,202.35000000000002,1,1,1,111,3
2520,10,3,1809.6100000000001,5,3,4,534,12
2521,85,3,1492.81,3,3,4,334,10
2522,8,38,25119.54,5,5,5,555,15
2523,205,8,1826.0,2,4,4,244,10
2524,8,8,3140.54,5,4,5,545,14
2525,23,14,3365.95,4,5,5,455,14
2526,395,1,1331.38,2,1,4,214,7
2527,522,1,13.919999999999998,1,1,1,111,3
2528,11,12,1919.0,5,5,4,554,14
2529,26,3,1035.6200000000001,4,3,3,433,10
2530,21,5,2795.33,4,4,4,444,12
2531,2,4,1630.49,5,3,4,534,12
2532,158,8,1971.39,3,4,4,344,11
2533,445,1,68.44,1,1,1,111,3
2534,3,16,5547.72,5,5,5,555,15
2535,74,2,381.9,3,2,2,322,7
2536,437,3,1404.68,1,3,4,134,8
2537,3,4,434.35,5,3,2,532,10
2538,1,398,291420.81,5,5,5,555,15
2539,17,6,1889.25,5,4,4,544,13
2540,36,8,4073.13,4,4,5,445,13
2541,91,11,1811.25,3,5,4,354,12
2542,71,8,3042.95,3,4,5,345,12
2543,597,2,1123.75,1,2,3,123,6
2544,116,9,5955.81,3,5,5,355,13
2545,539,1,359.35,1,1,2,112,4
2546,213,3,1607.17,2,3,4,234,9
2547,30,2,1316.07,4,2,4,424,10
2548,394,2,843.74,2,2,3,223,7
2549,51,1,749.1,4,1,3,413,8
2550,246,3,931.01,2,3,3,233,8
2551,382,2,359.4,2,2,2,222,6
2552,397,1,308.2,2,1,2,212,5
2553,628,1,223.91000000000003,1,1,1,111,3
2554,32,2,836.69,4,2,3,423,9
2555,109,6,5236.7300000000005,3,4,5,345,12
2556,5,5,1257.68,5,4,4,544,13
2557,366,2,666.13,2,2,3,223,7
2558,444,4,1770.0,1,3,4,134,8
2559,82,5,3503.5,3,4,5,345,12
2560,297,2,2849.83,2,2,4,224,8
2561,34,12,12410.81,4,5,5,455,14
2562,57,3,1621.88,4,3,4,434,11
2563,562,2,2322.43,1,2,4,124,7
2564,418,2,531.49,1,2,2,122,5
2565,579,1,182.1,1,1,1,111,3
2566,402,4,746.56,2,3,3,233,8
2567,663,1,107.62,1,1,1,111,3
2568,30,19,9784.67,4,5,5,455,14
2569,414,1,179.4,1,1,1,111,3
2570,14,1,100.9,5,1,1,511,7
2571,72,6,1049.79,3,4,3,343,10
2572,23,6,1101.97,4,4,3,443,11
2573,469,4,515.0,1,3,2,132,6
2574,19,1,371.2,5,1,2,512,8
2575,79,1,311.69,3,1,2,312,6
2576,60,32,17629.35,3,5,5,355,13
2577,25,4,971.32,4,3,3,433,10
2578,12,2,462.12,5,2,2,522,9
2579,733,1,163.77,1,1,1,111,3
2580,421,1,1325.0,1,1,4,114,6
2581,253,2,261.69,2,2,1,221,5
2582,147,6,941.99,3,4,3,343,10
2583,64,4,695.42,3,3,3,333,9
2584,8,2,221.27,5,2,1,521,8
2585,11,22,16410.15,5,5,5,555,15
2586,271,4,366.91,2,3,2,232,7
2587,10,12,3123.57,5,5,5,555,15
2588,247,1,206.21,2,1,1,211,4
2589,96,2,596.09,3,2,2,322,7
2590,15,6,1064.26,5,4,3,543,12
2591,50,6,1982.6100000000001,4,4,4,444,12
2592,30,2,501.24,4,2,2,422,8
2593,704,1,906.23,1,1,3,113,5
2594,68,12,4919.35,3,5,5,355,13
2595,35,3,1097.98,4,3,3,433,10
2596,128,2,145.07,3,2,1,321,6
2597,107,3,1314.45,3,3,4,334,10
2598,37,1,89.94,4,1,1,411,6
2599,57,2,472.39,4,2,2,422,8
2600,57,7,790.86,4,4,3,443,11
2601,726,1,31.929999999999996,1,1,1,111,3
2602,72,10,3112.19,3,5,5,355,13
2603,735,1,429.66,1,1,2,112,4
2604,737,1,150.68,1,1,1,111,3
2605,246,2,372.92,2,2,2,222,6
2606,572,1,237.78,1,1,1,111,3
2607,689,1,183.20000000000002,1,1,1,111,3
2608,19,6,1260.51,5,4,4,544,13
2609,198,2,292.01,2,2,2,222,6
2610,376,2,563.1,2,2,2,222,6
2611,16,8,1550.6499999999999,5,4,4,544,13
2612,212,7,2038.65,2,4,4,244,10
2613,662,1,342.4,1,1,2,112,4
2614,612,2,304.17,1,2,2,122,5
2615,430,1,314.67,1,1,2,112,4
2616,442,1,210.5,1,1,1,111,3
2617,564,1,36.13,1,1,1,111,3
2618,382,5,946.72,2,4,3,243,9
2619,39,2,231.98000000000002,4,2,1,421,7
2620,481,2,442.28999999999996,1,2,2,122,5
2621,46,4,776.5999999999999,4,3,3,433,10
2622,170,4,753.18,3,3,3,333,9
2623,593,1,129.48000000000002,1,1,1,111,3
2624,48,1,490.52,4,1,2,412,7
2625,394,2,199.10999999999999,2,2,1,221,5
2626,116,9,4138.08,3,5,5,355,13
2627,473,6,1027.03,1,4,3,143,8
2628,147,1,1220.77,3,1,3,313,7
2629,16,56,13754.58,5,5,5,555,15
2630,51,2,757.78,4,2,3,423,9
2631,159,1,156.91,3,1,1,311,5
2632,480,2,360.0,1,2,2,122,5
2633,12,3,1259.43,5,3,4,534,12
2634,36,1,308.94,4,1,2,412,7
2635,396,2,416.6,2,2,2,222,6
2636,54,3,646.26,4,3,3,433,10
2637,488,10,1610.82,1,5,4,154,10
2638,43,2,257.67,4,2,1,421,7
2639,501,13,2354.97,1,5,4,154,10
2640,173,5,620.89,3,4,3,343,10
2641,34,1,125.58,4,1,1,411,6
2642,39,3,496.21000000000004,4,3,2,432,9
2643,267,1,252.81,2,1,1,211,4
2644,379,1,198.47,2,1,1,211,4
2645,9,12,2500.59,5,5,4,554,14
2646,12,5,1133.44,5,4,3,543,12
2647,3,20,11578.65,5,5,5,555,15
2648,10,16,3559.39,5,5,5,555,15
2649,33,2,979.79,4,2,3,423,9
2650,80,5,1048.8899999999999,3,4,3,343,10
2651,31,10,3195.6,4,5,5,455,14
2652,8,6,962.94,5,4,3,543,12
2653,620,1,365.1,1,1,2,112,4
2654,72,8,1979.91,3,4,4,344,11
2655,4,14,3102.94,5,5,5,555,15
2656,256,8,11010.05,2,4,5,245,11
2657,5,10,2557.18,5,5,4,554,14
2658,16,14,8231.2,5,5,5,555,15
2659,90,1,252.73000000000002,3,1,1,311,5
2660,72,3,429.56,3,3,2,332,8
2661,376,2,397.76,2,2,2,222,6
2662,59,9,1146.53,4,5,3,453,12
2663,10,93,39141.48,5,5,5,555,15
2664,542,1,7.49,1,1,1,111,3
2665,170,2,289.4,3,2,2,322,7
2666,199,2,315.45,2,2,2,222,6
2667,31,6,2870.3199999999997,4,4,4,444,12
2668,19,35,16024.15,5,5,5,555,15
2669,152,2,735.66,3,2,3,323,8
2670,9,25,7623.79,5,5,5,555,15
2671,270,1,343.62,2,1,2,212,5
2672,65,4,381.0,3,3,2,332,8
2673,274,1,121.17000000000002,2,1,1,211,4
2674,25,5,4087.19,4,4,5,445,13
2675,23,9,3926.91,4,5,5,455,14
2676,319,1,207.73000000000002,2,1,1,211,4
2677,5,3,693.95,5,3,3,533,11
2678,12,2,302.1,5,2,2,522,9
2679,475,3,549.12,1,3,2,132,6
2680,520,1,113.64999999999999,1,1,1,111,3
2681,275,5,3255.96,2,4,5,245,11
2682,25,16,3387.58,4,5,5,455,14
2683,41,19,3491.2,4,5,5,455,14
2684,8,4,294.25,5,3,2,532,10
2685,4,127,126389.02,5,5,5,555,15
2686,71,8,2585.62,3,4,4,344,11
2687,213,1,370.79999999999995,2,1,2,212,5
2688,410,4,1254.41,2,3,4,234,9
2689,38,5,3326.86,4,4,5,445,13
2690,53,1,893.59,4,1,3,413,8
2691,78,5,3862.88,3,4,5,345,12
2692,46,4,1174.9,4,3,3,433,10
2693,179,1,1109.53,3,1,3,313,7
2694,373,3,737.0500000000001,2,3,3,233,8
2695,94,4,1455.56,3,3,4,334,10
2696,479,1,187.51999999999998,1,1,1,111,3
2697,10,8,2788.02,5,4,4,544,13
2698,105,3,1553.1299999999999,3,3,4,334,10
2699,78,1,773.03,3,1,3,313,7
2700,173,3,1447.74,3,3,4,334,10
2701,495,2,2428.08,1,2,4,124,7
2702,7,53,17286.73,5,5,5,555,15
2703,213,11,3625.4,2,5,5,255,12
2704,428,2,546.25,1,2,2,122,5
2705,22,12,1854.57,4,5,4,454,13
2706,669,1,93.35000000000001,1,1,1,111,3
2707,257,1,88.2,2,1,1,211,4
2708,380,2,965.2,2,2,3,223,7
2709,730,1,347.54,1,1,2,112,4
2710,565,2,218.53,1,2,1,121,4
2711,282,1,306.94,2,1,2,212,5
2712,21,2,1160.07,4,2,3,423,9
2713,10,6,2420.84,5,4,4,544,13
2714,308,1,381.32,2,1,2,212,5
2715,68,3,1046.6100000000001,3,3,3,333,9
2716,215,3,776.46,2,3,3,233,8
2717,18,23,13702.38,5,5,5,555,15
2718,463,2,83.0,1,2,1,121,4
2719,104,10,3141.64,3,5,5,355,13
2720,43,1,219.39000000000001,4,1,1,411,6
2721,4,3,908.35,5,3,3,533,11
2722,182,3,39916.5,3,3,5,335,11
2723,84,1,410.48,3,1,2,312,6
2724,334,7,2193.8999999999996,2,4,4,244,10
2725,9,6,1477.94,5,4,4,544,13
2726,531,2,554.67,1,2,2,122,5
2727,31,2,703.36,4,2,3,423,9
2728,197,2,993.54,2,2,3,223,7
2729,18,9,3094.91,5,5,5,555,15
2730,18,5,1422.52,5,4,4,544,13
2731,311,9,824.35,2,5,3,253,10
2732,142,4,1300.25,3,3,4,334,10
2733,246,3,983.1,2,3,3,233,8
2734,24,6,1505.8500000000001,4,4,4,444,12
2735,29,5,2442.37,4,4,4,444,12
2736,611,1,209.4,1,1,1,111,3
2737,10,3,3509.43,5,3,5,535,13
2738,30,12,3400.12,4,5,5,455,14
2739,18,2,531.85,5,2,2,522,9
2740,18,4,1352.75,5,3,4,534,12
2741,15,8,2485.9700000000003,5,4,4,544,13
2742,134,1,244.8,3,1,1,311,5
2743,246,1,266.4,2,1,1,211,4
2744,134,1,358.82,3,1,2,312,6
2745,50,2,457.72,4,2,2,422,8
2746,114,11,4487.27,3,5,5,355,13
2747,7,5,4656.17,5,4,5,545,14
2748,23,4,450.82,4,3,2,432,9
2749,25,24,17024.87,4,5,5,455,14
2750,537,2,449.49,1,2,2,122,5
2751,66,2,711.5,3,2,3,323,8
2752,60,5,1783.68,3,4,4,344,11
2753,50,23,6860.18,4,5,5,455,14
2754,170,1,330.11,3,1,2,312,6
2755,395,1,80.28,2,1,1,211,4
2756,18,5,977.9300000000001,5,4,3,543,12
2757,128,5,1806.9,3,4,4,344,11
2758,15,10,1596.29,5,5,4,554,14
2759,239,2,305.68,2,2,2,222,6
2760,3,4,1286.7,5,3,4,534,12
2761,521,2,823.4,1,2,3,123,6
2762,394,1,502.52,2,1,2,212,5
2763,240,2,178.96,2,2,1,221,5
2764,52,8,3243.69,4,4,5,445,13
2765,458,7,1388.47,1,4,4,144,9
2766,46,6,2619.92,4,4,4,444,12
