antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.15353205389955082,0.05122970129095078,0.03621572384332695,0.23588379705400986,4.60443436346322,1.0,0.028350322583466807,1.241657087038777,0.9248053171135598,0.21487141259783826,0.19462465890248667,0.47140603096109446
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.028520275151553223,0.08204290605270598,0.010271068253918396,0.3601321585903084,4.389558779877354,1.0,0.00793118199906219,1.4346042019004182,0.7948561878379237,0.10241152521139991,0.30294362816217785,0.24266179139316338
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04774319188365738,0.08204290605270598,0.016113327260734365,0.33749999999999997,4.113701186830014,1.0,0.012196337054367148,1.3855956135053493,0.7948590144387881,0.14175186515612045,0.27828870829769026,0.26695061255742725
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG CARS BLUE'}),0.053836730847755754,0.056443760404560735,0.011244778088387725,0.2088681446907818,3.7004647315083026,1.0,0.008206030551452175,1.1926662202555922,0.7712872566981892,0.11354265778623533,0.1615424474873642,0.20404453422630353
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0345824041209913,0.08204290605270598,0.010302478248578698,0.29791099000908267,3.631160868652054,1.0,0.007465237316203497,1.3074654080672325,0.7505622230545574,0.09689807976366323,0.23516140937276866,0.2117426312985689
frozenset({'RED RETROSPOT CAKE STAND'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.030907434745736092,0.10418695228821812,0.011496058045670133,0.3719512195121952,3.5700364713927515,1.0,0.008275906616464912,1.426343105094488,0.7428504176069176,0.09301143583227446,0.2989064156945918,0.24114594439583228
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.053836730847755754,0.06272575933662092,0.011747338002952539,0.21820303383897316,3.4786830186937348,1.0,0.008370388180325776,1.1988716779828594,0.7530781549657102,0.11207671561282588,0.16588237226311622,0.20274197761052312
frozenset({'HEART IVORY TRELLIS LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02321198605396237,0.15353205389955082,0.010302478248578698,0.4438430311231394,2.8908818702674695,1.0,0.006738694354626125,1.5219946768083503,0.6696281934843273,0.061898471409699944,0.3429674786399269,0.2554730703897203
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0311901246976788,0.15353205389955082,0.01353770769858969,0.4340382678751259,2.827020526665381,1.0,0.008749023792371958,1.4956275275404733,0.6670769091432645,0.07908256880733947,0.33138433093400066,0.26110669531235836
frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03546188397147972,0.15353205389955082,0.015265257404906241,0.43046944198405673,2.803775700582327,1.0,0.009820721523617399,1.486255538331893,0.6669908405793373,0.08786837823178449,0.32716819267677516,0.26494830528008073
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.056443760404560735,0.08204290605270598,0.01281527782140277,0.22704507512520866,2.767394355574758,1.0,0.008184467689269947,1.1875945988648577,0.6768534111380903,0.10197450637340665,0.15796181545804167,0.19162360953810204
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06272575933662092,0.08204290605270598,0.01344347771460879,0.214321482223335,2.6123097356601517,1.0,0.008297274134269755,1.1683622158143698,0.6585020420435469,0.10236785458024397,0.14410104463795778,0.18909029700753271
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0520777711467789,0.15353205389955082,0.020856236454439802,0.40048250904704463,2.608461874085671,1.0,0.012860629287764071,1.4119153467148338,0.6505093903564156,0.11288677320639237,0.2917422405481005,0.2681626947853881
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03307472437729685,0.15353205389955082,0.01312937776800578,0.3969610636277303,2.5855256511284885,1.0,0.008051347402197852,1.40367046810043,0.634207697530066,0.07568350534130001,0.28758207661568336,0.24123830595461804
frozenset({'ZINC METAL HEART DECORATION'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03907403335741433,0.15353205389955082,0.015453717372868046,0.3954983922829582,2.575998836970651,1.0,0.009454600777364663,1.4002741023257432,0.6366786705816917,0.08723404255319149,0.2858541064645271,0.24807652838370495
"frozenset({'HEART OF WICKER LARGE', 'HEART OF WICKER SMALL'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02729528535980149,0.15353205389955082,0.010710808179162609,0.3924050632911392,2.5558510638297873,1.0,0.006520106956097946,1.3931451612903225,0.625822909809085,0.0629615952732644,0.2821997105643994,0.23108387370776273
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03147281464962151,0.15353205389955082,0.01212425793887615,0.38522954091816364,2.5091147492249544,1.0,0.007292172063719887,1.3768845486893668,0.6209976046666572,0.07013081395348837,0.27372269450486386,0.2320992221775761
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05568992053271351,0.15353205389955082,0.02104469642240161,0.3778905809362662,2.46131391678967,1.0,0.012494508541511335,1.3606415851641853,0.6287266766222109,0.11183441829410784,0.26505259658124264,0.2574804786841724
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05474762069290448,0.15353205389955082,0.02041649652919559,0.3729202524383247,2.428940686759195,1.0,0.012010981878100414,1.3498569350897374,0.622371236791387,0.10867747868249457,0.2591807516746055,0.25294948792129
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04664384207054685,0.15353205389955082,0.01699280711122279,0.36430976430976425,2.3728580127516294,1.0,0.009831482236365454,1.3315729872448803,0.6068742284003246,0.09276406035665295,0.24900849628297766,0.23749448935619144
frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.035838803907403335,0.15353205389955082,0.011558878034990734,0.32252410166520595,2.100695545154493,1.0,0.006056472861783853,1.2494436306605594,0.5434435587132157,0.06500618265324147,0.19964376506420134,0.19890525868857678
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05751170022301096,0.15353205389955082,0.018531896849577536,0.3222282905516111,2.0987688392577013,1.0,0.009702007391083407,1.2488983153182294,0.5554765882981597,0.09626366454560288,0.19929429983641855,0.22146602743619836
frozenset({'HEART OF WICKER SMALL'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05587838050067531,0.15353205389955082,0.017872286961711215,0.3198426082068578,2.0832301795175394,1.0,0.009293164434861924,1.2445177488534702,0.5507513242412063,0.09330928173171532,0.19647590327959225,0.21812506842421447
frozenset({'WOOD BLACK BOARD ANT WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03291767440399535,0.15353205389955082,0.010428118227219901,0.31679389312977096,2.0633729900925775,1.0,0.005374200066377822,1.2389642563034506,0.5328984260142978,0.05924339757316203,0.192874213350125,0.19235766669581839
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04083299305839118,0.15353205389955082,0.012281307912177655,0.3007692307692308,1.9589995908346975,1.0,0.006012134621056755,1.210570219945637,0.5103755311886541,0.06744868035190617,0.17394300345096297,0.19038052373158756
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05141816125891258,0.15353205389955082,0.015171027420925338,0.2950519242516799,1.9217610704584154,1.0,0.007276691515106175,1.200752190438852,0.5056431930676101,0.07994041708043695,0.1671886939181689,0.1969326724368056
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.043502842604516756,0.15353205389955082,0.012312717906837956,0.28303249097472927,1.843474921268915,1.0,0.005633637131297614,1.1806224625872328,0.4783560343880099,0.06665533072606701,0.15298918012402896,0.1816144451600324
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04394258252976097,0.15353205389955082,0.012375537896158558,0.28162973552537524,1.8343383571852234,1.0,0.005628942946713835,1.1783170712383366,0.47574998924334166,0.06685898523672154,0.1513319933920135,0.18111765008674655
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03847724345886861,0.15353205389955082,0.01074221817382291,0.27918367346938777,1.8184064264003477,1.0,0.004834727957189756,1.174318498270725,0.46807829823262376,0.05926182637324554,0.14844226547348321,0.1745754701225826
frozenset({'VICTORIAN GLASS HANGING T-LIGHT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04529321230015391,0.15353205389955082,0.011590288029651036,0.25589459084604715,1.6667176941009827,1.0,0.0046363281175000074,1.137564565029681,0.41899604618681496,0.0619023653749371,0.12092901735743826,0.165692794604693
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05710337029242705,0.15353205389955082,0.014385777554417816,0.25192519251925194,1.6408638204245958,1.0,0.005618579828834897,1.1315284750078063,0.41421815673945084,0.07330345710627402,0.11623965097908733,0.17281202342820207
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.083299305839118,0.15353205389955082,0.02035367653987499,0.24434389140271495,1.5914845479926834,1.0,0.007564563025988355,1.120176144240714,0.40542769941433654,0.09402205455600698,0.10728325617233427,0.188456724752094
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0554386405754311,0.15353205389955082,0.012846687816063072,0.23172804532577904,1.5093137845820024,1.0,0.004335079463118159,1.1017816555068531,0.35725286207966417,0.06550288276745676,0.09237915243744954,0.15770117487238217
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.058328360084178785,0.15353205389955082,0.013506297703929391,0.2315562735595046,1.5081949839021989,1.0,0.0045510247796128455,1.1015353720452237,0.3578272336596492,0.06809184481393507,0.0921762247695257,0.15976340682885215
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.045764362220058426,0.15353205389955082,0.010428118227219901,0.22786547700754975,1.48415572657311,1.0,0.003401821700171323,1.096270042194093,0.3418613228423899,0.055213703642108765,0.08781599285648305,0.14789345863470776
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.056443760404560735,0.15353205389955082,0.012030027954895248,0.21313299944351696,1.3881987118009922,1.0,0.0033641014901688963,1.0757446245703728,0.29637028783206376,0.06077435734687402,0.07041134377094697,0.145744077463166
frozenset({'PARTY BUNTING'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06523855890944498,0.15353205389955082,0.0138518076451927,0.21232546942705827,1.3829390282629408,1.0,0.003835597702378773,1.074641762867135,0.29622779667422544,0.06759656652360516,0.06945734424836746,0.15127320934528038
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06272575933662092,0.15353205389955082,0.012846687816063072,0.20480721081622433,1.3339703704492911,1.0,0.0032162731527027363,1.064481415845464,0.26711302988391233,0.0631562693020383,0.06057542657449754,0.1442407576176048
